radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,480,9729,9890318,0,-122.417265,37.773962,1000,50,1,1458613764,1505858339,0
LTE,311,480,9729,163337987,0,-122.394888,37.771212,1839,68,1,1458613765,1558919806,0
LTE,311,480,9729,86690830,0,-122.402115,37.766386,1000,21,1,1458613765,1492341859,0
LTE,311,480,9729,86690318,0,-122.413172,37.770309,1000,116,1,1458613765,1491822948,0
LTE,311,480,9729,163338018,0,-122.396291,37.768597,1578,65,1,1458613765,1505971583,0
LTE,311,480,9729,163338510,0,-122.387695,37.788162,1000,6,1,1458613765,1471454764,0
LTE,311,480,9729,86689804,0,-122.404196,37.773743,1141,523,1,1458613764,1505880965,0
LTE,311,480,9729,86538518,0,-122.393478,37.778656,1000,90,1,1458613764,1471780937,0
LTE,311,480,9729,86682186,0,-122.421147,37.789034,1000,53,1,1458613764,1558335792,0
LTE,311,480,9729,86689354,0,-122.408206,37.777351,899,127,1,1458613764,1505971725,0
LTE,311,480,9729,86681868,0,-122.416285,37.788342,2917,119,1,1458613764,1505359578,0
LTE,311,480,9730,9743372,0,-122.455307,37.727348,1000,60,1,1458613765,1491306055,0
LTE,311,480,9730,9735425,0,-122.407014,37.77644,2747,64,1,1458613765,1505971624,0
LTE,311,480,9729,163341336,0,-122.393385,37.700419,1000,28,1,1458613765,1469256552,0
LTE,311,480,9730,9743106,0,-122.449126,37.721254,1000,43,1,1458613765,1492341867,0
LTE,311,480,9729,163339544,0,-122.402206,37.743942,1000,45,1,1458613765,1468833088,0
LTE,311,480,9730,9742092,0,-122.442997,37.721294,1000,78,1,1458613765,1492364840,0
LTE,311,480,9729,163490828,0,-122.408612,37.771062,1000,87,1,1458613765,1505600485,0
LTE,311,480,9730,9742849,0,-122.440514,37.736706,1000,64,1,1458613765,1505925889,0
LTE,311,480,9730,9730582,0,-122.417147,37.750338,500,192,1,1458613765,1567911796,0
LTE,311,480,9730,9742083,0,-122.456011,37.71071,559,114,1,1458613765,1505964758,0
LTE,311,480,9729,163489804,0,-122.410556,37.775687,500,115,1,1458613765,1505441291,0
LTE,311,480,9729,163489806,0,-122.411098,37.774788,1000,41,1,1458613765,1505441200,0
LTE,311,480,9729,163485196,0,-122.417459,37.77756,1000,45,1,1458613765,1505600702,0
LTE,311,480,9730,9748227,0,-122.444142,37.804666,3505,159,1,1458613765,1505538123,0
LTE,311,480,9730,9751809,0,-122.460958,37.739182,1000,33,1,1458613765,1492341859,0
LTE,311,480,9730,9744129,0,-122.43898,37.759996,1000,308,1,1458613765,1492341867,0
LTE,311,480,9730,9746946,0,-122.427445,37.794122,1000,25,1,1458613765,1572150429,0
LTE,311,480,9730,9752342,0,-122.455559,37.752571,1000,12,1,1458613765,1488973272,0
LTE,311,480,9730,9746690,0,-122.434536,37.779675,640,187,1,1458613765,1567909557,0
LTE,311,480,9730,86545952,0,-122.442707,37.773056,1000,215,1,1458613766,1472986777,0
LTE,311,480,9730,86542368,0,-122.441821,37.727946,1000,46,1,1458613766,1470005165,0
LTE,311,480,9730,86548246,0,-122.448173,37.792282,1000,13,1,1458613766,1473032382,0
LTE,311,480,9730,86546966,0,-122.42683410645,37.795028686523,1000,11,1,1458613766,1470962019,0
LTE,311,480,9730,86544652,0,-122.417891,37.771331,1000,82,1,1458613766,1471466729,0
LTE,311,480,9730,86640928,0,-122.443268,37.757996,1000,30,1,1458613766,1475893244,0
LTE,311,480,9730,86546956,0,-122.422838,37.796402,1000,111,1,1458613766,1471622636,0
LTE,311,480,9730,86546700,0,-122.43095397949,37.788162231445,1000,70,1,1458613766,1469636571,0
LTE,311,480,9730,86548768,0,-122.476273,37.808405,1000,50,1,1458613766,1468185556,0
LTE,311,480,9730,86543136,0,-122.444687,37.727526,1000,52,1,1458613766,1468601260,0
LTE,311,480,9730,86545440,0,-122.42134094238,37.77717590332,1000,65,1,1458613766,1471466729,0
LTE,311,480,9730,163345934,0,-122.441903,37.777065,1000,37,1,1458613766,1472717737,0
LTE,311,480,9731,9749251,0,-122.480667,37.780746,1000,10,1,1458613766,1489401497,0
LTE,311,480,9730,163348770,0,-122.47627258301,37.80876159668,1000,12,1,1458613766,1468319006,0
LTE,311,480,9731,9749761,0,-122.478404,37.798012,2900,40,1,1458613766,1505839456,0
LTE,311,480,9730,163344920,0,-122.421237,37.775803,1000,53,1,1458613766,1469428910,0
LTE,311,480,9730,163335438,0,-122.409795,37.775599,1000,27,1,1458613766,1474383045,0
LTE,311,480,9730,163350808,0,-122.449464,37.76677,1000,71,1,1458613766,1471508892,0
LTE,311,480,9730,163346210,0,-122.42408752441,37.781295776367,1000,22,1,1458613766,1469581197,0
LTE,311,480,9730,163337230,0,-122.425373,37.804028,1042,47,1,1458613766,1473100183,0
LTE,311,480,9730,163346190,0,-122.42134094238,37.784042358398,1000,9,1,1458613766,1467502957,0
LTE,311,480,9730,86641696,0,-122.433243,37.752342,1000,12,1,1458613766,1475618724,0
LTE,311,480,9730,163350030,0,-122.465331,37.78258,1000,31,1,1458613766,1474172897,0
LTE,311,480,9730,163337486,0,-122.411566,37.779761,1000,17,1,1458613766,1472168207,0
LTE,311,480,9730,163347490,0,-122.447786,37.80517,1000,39,1,1458613766,1468576216,0
LTE,311,480,9730,163346722,0,-122.43782043457,37.785415649414,1000,24,1,1458613766,1468371418,0
LTE,311,480,9731,9753090,0,-122.471026,37.756585,1000,156,1,1458613766,1492210096,0
LTE,311,480,9731,9752835,0,-122.499958,37.718047,2143,43,1,1458613766,1505838370,0
LTE,311,480,9730,163346456,0,-122.437187,37.787951,1000,13,1,1458613766,1471264623,0
LTE,311,480,9731,86549280,0,-122.486343,37.78038,1000,18,1,1458613767,1469102403,0
LTE,311,480,9731,9851137,0,-122.498167,37.756618,1493,21,1,1458613767,1505838862,0
LTE,311,480,9731,163349518,0,-122.47142,37.788162,1000,30,1,1458613767,1469605199,0
LTE,311,480,9731,163354126,0,-122.470303,37.723281,1000,49,1,1458613767,1471559531,0
LTE,311,480,9731,9852696,0,-122.48418,37.75287,2077,67,1,1458613767,1505927151,0
LTE,311,480,9731,86551328,0,-122.491284,37.737635,1000,29,1,1458613767,1469916092,0
LTE,311,480,9731,86554124,0,-122.470779,37.717263,1000,118,1,1458613767,1471886617,0
LTE,311,480,9731,9853216,0,-122.502607,37.771743,1000,29,1,1458613767,1505417395,0
LTE,311,480,9731,9852684,0,-122.509351,37.760681,1000,66,1,1458613767,1505839004,0
LTE,311,480,9731,163349528,0,-122.473008,37.775803,1000,106,1,1458613767,1469572053,0
LTE,311,480,9731,9853441,0,-122.50025,37.768511,1000,113,1,1458613767,1489979179,0
LTE,311,480,9731,9851414,0,-122.5002,37.757725,1000,104,1,1458613767,1492254613,0
LTE,311,480,9731,9852950,0,-122.510639,37.780089,1000,31,1,1458613767,1505422568,0
LTE,311,480,9731,9851660,0,-122.499856,37.738722,1088,97,1,1458613767,1505677579,0
LTE,311,480,9731,9853186,0,-122.511254,37.775124,1000,21,1,1458613767,1505839175,0
LTE,311,480,9732,9907970,0,-122.389206,37.778,1000,5,1,1458613767,1476224096,0
LTE,311,480,9732,9900616,0,-122.397877,37.792282,1000,35,1,1458613767,1478645886,0
LTE,311,480,9728,86534156,0,-122.390925,37.786789,1000,108,1,1458613762,1469179449,0
LTE,311,480,9728,86528524,0,-122.39936828613,37.792282104492,1000,23,1,1458613762,1473886569,0
LTE,311,480,9728,9979137,0,-122.401199,37.790909,1000,3,1,1458613762,1478949861,0
LTE,311,480,9728,86531596,0,-122.407568,37.797775,1000,34,1,1458613762,1472843896,0
LTE,311,480,9728,9960449,0,-122.403458,37.789706,1000,30,1,1458613762,1505362496,0
LTE,311,480,9728,84717569,0,-122.399952,37.785335,1000,24,1,1458613762,1505353656,0
LTE,311,480,9728,9961986,0,-122.414195,37.780727,1059,25,1,1458613762,1505327939,0
LTE,311,480,9728,9949185,0,-122.407369,37.788704,1000,33,1,1458613761,1558333391,0
LTE,311,480,9728,9949454,0,-122.408891,37.788255,1000,64,1,1458613762,1505400726,0
LTE,311,480,9728,9903630,0,-122.389755,37.788324,1000,51,1,1458613761,1492470617,0
LTE,311,480,9728,9960450,0,-122.401608,37.789593,1000,29,1,1458613762,1505364328,0
LTE,311,480,9728,86659144,0,-122.424384,37.800549,1000,51,1,1458613762,1490570309,0
LTE,311,480,9728,86696482,0,-122.395295,37.793184,1000,14,1,1458613763,1505418373,0
LTE,311,480,9728,86656270,0,-122.418251,37.806015,1000,16,1,1458613762,1489564994,0
LTE,311,480,9728,86672202,0,-122.413406,37.795029,1000,9,1,1458613763,1485807806,0
LTE,311,480,9728,86659596,0,-122.424196,37.800784,1000,47,1,1458613762,1492249370,0
LTE,311,480,9728,86672200,0,-122.403603,37.796082,1000,60,1,1458613763,1492200495,0
LTE,311,480,9728,86536214,0,-122.40186,37.778998,1504,30,1,1458613762,1564277003,0
LTE,311,480,9728,86660436,0,-122.420299,37.799101,1000,29,1,1458613762,1490051260,0
LTE,311,480,9728,86660680,0,-122.416256,37.794234,1000,29,1,1458613762,1558917374,0
LTE,311,480,9728,86699276,0,-122.400241,37.788194,650,158,1,1458613763,1505363012,0
LTE,311,480,9728,86703886,0,-122.396271,37.785289,1000,21,1,1458613763,1505314490,0
LTE,311,480,9728,163334168,0,-122.39387512207,37.784042358398,1000,41,1,1458613763,1468833293,0
LTE,311,480,9728,86702666,0,-122.397307,37.781637,3355,104,1,1458613763,1568685731,0
LTE,311,480,9728,86699592,0,-122.403325,37.787388,955,112,1,1458613763,1505437037,0
LTE,311,480,9728,163336226,0,-122.418277,37.780028,1000,13,1,1458613763,1473888824,0
LTE,311,480,9728,163470092,0,-122.401549,37.795029,1000,68,1,1458613763,1492200331,0
LTE,311,480,9729,9737985,0,-122.390131,37.767412,1000,15,1,1458613764,1505316316,0
LTE,311,480,9728,163503884,0,-122.396799,37.788051,1000,48,1,1458613763,1505417036,0
LTE,311,480,9728,163504396,0,-122.393245,37.793371,1000,54,1,1458613763,1505883228,0
LTE,311,480,9728,163338243,0,-122.413132,37.785147,1000,30,1,1458613763,1504038064,0
LTE,311,480,9728,163459912,0,-122.417169,37.799585,1000,31,1,1458613763,1558917295,0
LTE,311,480,9728,163470860,0,-122.410904,37.804436,5081,20,1,1458613763,1481984715,0
LTE,311,480,9729,9892108,0,-122.391733,37.777099,5349,95,1,1458613764,1505855097,0
LTE,311,480,9729,9897998,0,-122.40819,37.78853,1000,20,1,1458613764,1505415606,0
LTE,311,480,9729,9881870,0,-122.415795,37.790698,1000,26,1,1458613764,1489969659,0
LTE,311,480,9729,9958402,0,-122.378401,37.73455,2665,14,1,1458613764,1558919671,0
LTE,311,480,9729,9738498,0,-122.392635,37.779343,1112,66,1,1458613764,1505338864,0
LTE,311,480,9729,9741571,0,-122.409276,37.723129,2120,25,1,1458613764,1494789278,0
LTE,311,480,9729,9889806,0,-122.405185,37.776147,768,148,1,1458613764,1568685618,0
LTE,311,480,9729,9743875,0,-122.43547,37.75811,2260,65,1,1458613764,1567914029,0
LTE,311,480,9729,9889793,0,-122.4048614502,37.775802612305,1000,77,1,1458613764,1492397303,0
LTE,311,480,9729,9890828,0,-122.402726,37.772451,1000,98,1,1458613764,1505409661,0
LTE,311,480,9729,9741058,0,-122.399584,37.71819,1146,142,1,1458613764,1572152301,0
LTE,311,480,9729,9740034,0,-122.403503,37.742267,1229,52,1,1458613764,1505345311,0
LTE,311,480,9729,9958401,0,-122.389568,37.710446,1284,22,1,1458613764,1491474903,0
LTE,311,480,9729,9887246,0,-122.42082,37.771925,1000,32,1,1458613764,1494646405,0
LTE,311,480,9729,9743886,0,-122.406247,37.75955,1137,75,1,1458613764,1505330635,0
LTE,311,480,9729,86683466,0,-122.418855,37.785118,1000,51,1,1458613764,1505838480,0
LTE,311,480,9729,163338776,0,-122.387074,37.770342,1000,42,1,1458613765,1470906196,0
LTE,311,480,9729,86689364,0,-122.409333,37.785441,3187,70,1,1458613764,1505349747,0
LTE,311,480,9729,86539542,0,-122.402719,37.74614,1000,125,1,1458613764,1469179443,0
LTE,311,480,9729,86685198,0,-122.41568,37.774798,1000,92,1,1458613764,1505600576,0
LTE,311,480,9729,86762262,0,-122.38975524902,37.766189575195,1000,15,1,1458613765,1471780937,0
LTE,311,480,9729,163339278,0,-122.401321,37.772629,1000,45,1,1458613765,1472837257,0
LTE,311,480,9729,86689793,0,-122.407532,37.772369,1000,72,1,1458613764,1492397303,0
LTE,311,480,9729,86541600,0,-122.41172790527,37.729110717773,1000,3,1,1458613764,1465388438,0
LTE,311,480,9729,163338016,0,-122.394232,37.76878,1563,105,1,1458613765,1558918286,0
LTE,311,480,9729,163490318,0,-122.421341,37.768936,1000,73,1,1458613765,1492335184,0
LTE,311,480,9730,9742593,0,-122.436326,37.724843,1000,102,1,1458613765,1491242553,0
LTE,311,480,9729,163340066,0,-122.391891,37.756348,1000,36,1,1458613765,1472168207,0
LTE,311,480,9729,163490830,0,-122.408979,37.771253,1000,51,1,1458613765,1505268213,0
LTE,311,480,9730,9737219,0,-122.425514,37.793571,9470,195,1,1458613765,1558333489,0
LTE,311,480,9730,9742102,0,-122.445417,37.709328,1000,79,1,1458613765,1491757466,0
LTE,311,480,9730,9742614,0,-122.435958,37.713375,1000,75,1,1458613765,1505970476,0
LTE,311,480,9730,9742338,0,-122.431673,37.718321,1000,63,1,1458613765,1491653681,0
LTE,311,480,9729,163390488,0,-122.404861,37.765234,1000,23,1,1458613765,1472631568,0
LTE,311,480,9730,9744898,0,-122.419449,37.775663,1000,64,1,1458613765,1505860728,0
LTE,311,480,9730,9868802,0,-122.446874,37.777973,1065,182,1,1458613765,1505416335,0
LTE,311,480,9730,9868803,0,-122.451563,37.78213,1264,127,1,1458613765,1505416781,0
LTE,311,480,9730,9744131,0,-122.447736,37.744487,1000,127,1,1458613765,1476302584,0
LTE,311,480,9730,9744641,0,-122.422845,37.77783,1000,21,1,1458613765,1492028967,0
LTE,311,480,9730,9751820,0,-122.463878,37.74147,1000,117,1,1458613765,1491854520,0
LTE,311,480,9730,9745409,0,-122.425329,37.775754,500,267,1,1458613765,1567909740,0
LTE,311,480,9730,9795843,0,-122.435552,37.760696,1000,23,1,1458613765,1471690960,0
LTE,311,480,9730,9751042,0,-122.470258,37.776828,2388,79,1,1458613765,1491606321,0
LTE,311,480,9730,9746178,0,-122.42552,37.775538,1346,224,1,1458613765,1492112252,0
LTE,311,480,9730,9795841,0,-122.424696,37.778667,1116,232,1,1458613765,1558333591,0
LTE,311,480,9730,9745154,0,-122.413494,37.76983,1000,63,1,1458613765,1492112252,0
LTE,311,480,9730,86548256,0,-122.445806,37.799327,1000,54,1,1458613766,1473286077,0
LTE,311,480,9730,86542358,0,-122.434645,37.720871,1000,16,1,1458613766,1469371380,0
LTE,311,480,9730,86544918,0,-122.418991,37.776535,1000,90,1,1458613766,1469663616,0
LTE,311,480,9730,86535446,0,-122.41310119629,37.774429321289,1000,134,1,1458613766,1474544071,0
LTE,311,480,9730,86641164,0,-122.424517,37.755203,1000,16,1,1458613766,1475014087,0
LTE,311,480,9730,86544662,0,-122.42134094238,37.763442993164,1000,106,1,1458613766,1471690960,0
LTE,311,480,9730,86550038,0,-122.457939,37.781931,1000,80,1,1458613766,1474583016,0
LTE,311,480,9730,86640918,0,-122.43782043457,37.756576538086,1000,271,1,1458613766,1475621513,0
LTE,311,480,9730,86546720,0,-122.440404,37.784182,1000,59,1,1458613766,1469929860,0
LTE,311,480,9730,86542348,0,-122.432247,37.728823,1000,86,1,1458613766,1470005165,0
LTE,311,480,9730,86547468,0,-122.431915,37.805878,1000,30,1,1458613766,1468576216,0
LTE,311,480,9730,86640908,0,-122.4405670166,37.760696411133,1000,154,1,1458613766,1474059072,0
LTE,311,480,9730,163344674,0,-122.425552,37.767059,1000,30,1,1458613766,1471936499,0
LTE,311,480,9730,163344664,0,-122.419935,37.763247,1000,42,1,1458613766,1471455295,0
LTE,311,480,9731,9754113,0,-122.469212,37.716349,1098,115,1,1458613766,1505926568,0
LTE,311,480,9730,163348760,0,-122.466583,37.803268,1000,18,1,1458613766,1468319006,0
LTE,311,480,9730,163345944,0,-122.436972,37.773177,1000,34,1,1458613766,1472320481,0
LTE,311,480,9730,163350040,0,-122.45748,37.781693,1000,38,1,1458613766,1473529418,0
LTE,311,480,9731,9751553,0,-122.476978,37.763765,1097,107,1,1458613766,1505927349,0
LTE,311,480,9730,163344654,0,-122.418029,37.772167,1000,68,1,1458613766,1471508892,0
LTE,311,480,9731,9751298,0,-122.473284,37.724304,1000,68,1,1458613766,1491832687,0
LTE,311,480,9731,9749507,0,-122.486397,37.785805,1370,47,1,1458613766,1505843963,0
LTE,311,480,9731,9754115,0,-122.479282,37.71836,1366,66,1,1458613766,1505926604,0
LTE,311,480,9731,9852192,0,-122.478288,37.740411,1000,95,1,1458613767,1505919715,0
LTE,311,480,9731,9983233,0,-122.477161,37.726692,1000,4,1,1458613767,1505684854,0
LTE,311,480,9731,9853218,0,-122.504113,37.771683,1000,11,1,1458613767,1487776046,0
LTE,311,480,9731,9852929,0,-122.509693,37.771918,1000,37,1,1458613767,1505417497,0
LTE,311,480,9731,86553622,0,-122.484512,37.71225,1000,18,1,1458613767,1468415665,0
LTE,311,480,9731,86552076,0,-122.47627258301,37.752456665039,1000,27,1,1458613767,1469107529,0
LTE,311,480,9732,9907457,0,-122.388928,37.778057,1000,6,1,1458613767,1505316369,0
LTE,311,480,9732,9900558,0,-122.393601,37.793655,1023,5,1,1458613767,1478561751,0
LTE,311,480,9728,9949198,0,-122.407379,37.788162,1000,6,1,1458613761,1465640612,0
LTE,311,480,9728,84717580,0,-122.402424,37.78564,911,194,1,1458613762,1505418737,0
LTE,311,480,9728,86530828,0,-122.401199,37.799835,1163,12,1,1458613762,1469845157,0
LTE,311,480,9728,86532896,0,-122.407461,37.792551,1000,4,1,1458613762,1558916446,0
LTE,311,480,9728,86533890,0,-122.397073,37.793148,1000,17,1,1458613762,1505422313,0
LTE,311,480,9728,86532886,0,-122.39785,37.792354,1000,19,1,1458613762,1490471576,0
LTE,311,480,9728,9949187,0,-122.416041,37.781376,1000,23,1,1458613761,1505356115,0
LTE,311,480,9728,86533910,0,-122.395285,37.792198,1000,12,1,1458613762,1505426244,0
LTE,311,480,9728,9961987,0,-122.40348815918,37.788162231445,1000,3,1,1458613762,1487288803,0
LTE,311,480,9728,9949218,0,-122.406074,37.786692,1658,34,1,1458613762,1505957304,0
LTE,311,480,9728,9949186,0,-122.405891,37.787819,1000,4,1,1458613761,1484781305,0
LTE,311,480,9728,86671690,0,-122.408707,37.800522,1000,30,1,1458613763,1491832690,0
LTE,311,480,9728,86536728,0,-122.410405,37.785924,1000,27,1,1458613762,1485479129,0
LTE,311,480,9728,86588172,0,-122.4048614502,37.790908813477,1000,34,1,1458613762,1472752925,0
LTE,311,480,9728,86659154,0,-122.421341,37.800694,1000,32,1,1458613762,1492460284,0
LTE,311,480,9728,86671372,0,-122.409101,37.797755,1000,69,1,1458613763,1491832690,0
LTE,311,480,9728,86579724,0,-122.399474,37.792282,1000,13,1,1458613762,1472497483,0
LTE,311,480,9728,86657038,0,-122.404733,37.806015,1000,32,1,1458613762,1491691073,0
LTE,311,480,9728,86684172,0,-122.409938,37.781839,1000,97,1,1458613763,1505971828,0
LTE,311,480,9728,86536982,0,-122.40623474121,37.789535522461,1000,39,1,1458613762,1473660387,0
LTE,311,480,9728,86534678,0,-122.396086,37.786789,1000,41,1,1458613762,1476176626,0
LTE,311,480,9728,86547990,0,-122.404861,37.807388,1000,7,1,1458613762,1469366206,0
LTE,311,480,9728,86696216,0,-122.393875,37.796957,1000,52,1,1458613763,1491691073,0
LTE,311,480,9728,86657864,0,-122.419614,37.80272,1000,10,1,1458613762,1505415250,0
LTE,311,480,9728,86698508,0,-122.40394,37.790647,500,130,1,1458613763,1505611476,0
LTE,311,480,9728,86703884,0,-122.396237,37.785316,1000,54,1,1458613763,1505314334,0
LTE,311,480,9728,86699278,0,-122.401073,37.788571,1000,45,1,1458613763,1505362590,0
LTE,311,480,9728,163333664,0,-122.389422,37.792179,1000,107,1,1458613763,1491829006,0
LTE,311,480,9728,86702860,0,-122.390201,37.779836,500,113,1,1458613763,1505434753,0
LTE,311,480,9728,161517569,0,-122.398545,37.783706,1000,11,1,1458613763,1505316815,0
LTE,311,480,9728,86699790,0,-122.396533,37.789536,1000,31,1,1458613763,1489969659,0
LTE,311,480,9728,163333891,0,-122.398294,37.793314,1000,11,1,1458613763,1505424024,0
LTE,311,480,9728,163331598,0,-122.407608,37.798025,1000,11,1,1458613763,1471454764,0
LTE,311,480,9728,163333920,0,-122.398775,37.79327,1000,56,1,1458613763,1505411844,0
LTE,311,480,9729,9735692,0,-122.399604,37.775677,603,210,1,1458613764,1561923137,0
LTE,311,480,9728,163503630,0,-122.39524841309,37.785415649414,1000,15,1,1458613763,1489519502,0
LTE,311,480,9728,163494926,0,-122.40251,37.792841,1000,51,1,1458613763,1505363394,0
LTE,311,480,9728,163337752,0,-122.403493,37.783827,589,103,1,1458613763,1505432618,0
LTE,311,480,9728,163469070,0,-122.399224,37.80363,1000,19,1,1458613763,1491761413,0
LTE,311,480,9728,163470604,0,-122.40623474121,37.795028686523,1000,59,1,1458613763,1491786814,0
LTE,311,480,9728,163336707,0,-122.409439,37.788162,1000,18,1,1458613763,1485467722,0
LTE,311,480,9728,163499798,0,-122.400303,37.790314,1000,66,1,1458613763,1505433441,0
LTE,311,480,9729,9738753,0,-122.391117,37.777547,1000,40,1,1458613764,1505854939,0
LTE,311,480,9729,9740291,0,-122.414224,37.733592,1000,148,1,1458613764,1492024058,0
LTE,311,480,9729,9739010,0,-122.389164,37.75597,500,123,1,1458613764,1558919754,0
LTE,311,480,9729,9882440,0,-122.411838,37.792294,686,101,1,1458613764,1505408584,0
LTE,311,480,9729,9893450,0,-122.399243,37.76619,1000,11,1,1458613764,1491250795,0
LTE,311,480,9729,9740290,0,-122.40543,37.733489,500,108,1,1458613764,1572152249,0
LTE,311,480,9729,9741057,0,-122.390844,37.725985,1000,29,1,1458613764,1490497255,0
LTE,311,480,9729,9891340,0,-122.40008,37.777473,500,124,1,1458613764,1506105638,0
LTE,311,480,9729,86689352,0,-122.405593,37.777351,500,348,1,1458613764,1505971739,0
LTE,311,480,9729,86541088,0,-122.403479,37.727909,1000,152,1,1458613764,1472903621,0
LTE,311,480,9729,86539276,0,-122.40348815918,37.771682739258,1000,97,1,1458613764,1472764127,0
LTE,311,480,9729,86689806,0,-122.408114,37.772758,1221,181,1,1458613764,1505330534,0
LTE,311,480,9729,86538008,0,-122.394746,37.765019,1159,112,1,1458613764,1505971578,0
LTE,311,480,9729,86758412,0,-122.391129,37.695847,1000,18,1,1458613765,1470769775,0
LTE,311,480,9729,86540054,0,-122.400506,37.744217,1000,64,1,1458613764,1472465006,0
LTE,311,480,9729,86538528,0,-122.3966217041,37.781295776367,1000,190,1,1458613764,1471521686,0
LTE,311,480,9729,86691340,0,-122.401363,37.774554,500,184,1,1458613765,1505971678,0
LTE,311,480,9729,86690828,0,-122.402115,37.766168,1000,64,1,1458613765,1492464993,0
LTE,311,480,9729,86538774,0,-122.391697,37.772311,1000,70,1,1458613764,1471780937,0
LTE,311,480,9729,163492110,0,-122.39454,37.775745,1000,52,1,1458613765,1505856241,0
LTE,311,480,9730,9737474,0,-122.436722,37.766739,2256,10,1,1458613765,1488662833,0
LTE,311,480,9729,163481868,0,-122.42024,37.78971,1000,63,1,1458613765,1505264666,0
LTE,311,480,9729,163493134,0,-122.39936828613,37.770309448242,1000,28,1,1458613765,1492458521,0
LTE,311,480,9730,9730561,0,-122.418735,37.764077,1000,39,1,1458613765,1491578109,0
LTE,311,480,9729,163484172,0,-122.410912,37.784917,1000,89,1,1458613765,1505957066,0
LTE,311,480,9730,9743363,0,-122.461335,37.728887,1000,49,1,1458613765,1489267774,0
LTE,311,480,9730,9743105,0,-122.445849,37.715053,1000,169,1,1458613765,1492341867,0
LTE,311,480,9729,163484174,0,-122.410736,37.784985,1000,29,1,1458613765,1505370433,0
LTE,311,480,9730,9743361,0,-122.455788,37.730942,1000,24,1,1458613765,1491306055,0
LTE,311,480,9729,163482442,0,-122.417221,37.79221,1000,19,1,1458613765,1491071438,0
LTE,311,480,9729,163490388,0,-122.42275,37.770273,1000,38,1,1458613765,1491074806,0
LTE,311,480,9729,163489793,0,-122.410904,37.775803,1000,20,1,1458613765,1488416044,0
LTE,311,480,9730,9735427,0,-122.419843,37.77833,1000,15,1,1458613765,1505260823,0
LTE,311,480,9730,9745153,0,-122.417185,37.771556,1000,76,1,1458613765,1492202129,0
LTE,311,480,9730,9746691,0,-122.438855,37.785464,961,167,1,1458613765,1505593301,0
LTE,311,480,9730,9744387,0,-122.439117,37.762647,1000,126,1,1458613765,1492372742,0
LTE,311,480,9730,9752332,0,-122.457114,37.748359,1000,61,1,1458613765,1490469080,0
LTE,311,480,9730,9750787,0,-122.466951,37.766664,1000,113,1,1458613765,1492296846,0
LTE,311,480,9730,9750785,0,-122.454934,37.779395,2762,30,1,1458613765,1505403054,0
LTE,311,480,9730,9746435,0,-122.446225,37.801473,1885,184,1,1458613765,1505437340,0
LTE,311,480,9730,9744130,0,-122.437271,37.755547,1039,80,1,1458613765,1475539920,0
LTE,311,480,9730,86544160,0,-122.425533,37.761997,1000,19,1,1458613766,1475973979,0
LTE,311,480,9730,86550048,0,-122.469732,37.774429,1000,139,1,1458613766,1474922902,0
LTE,311,480,9730,86543116,0,-122.445626,37.715643,1000,57,1,1458613766,1468576211,0
LTE,311,480,9730,86537484,0,-122.410995,37.779922,1000,45,1,1458613766,1472686121,0
LTE,311,480,9730,86641174,0,-122.42134094238,37.752456665039,1000,39,1,1458613766,1475841169,0
LTE,311,480,9730,86544672,0,-122.426709,37.76697,1000,44,1,1458613766,1471780937,0
LTE,311,480,9730,86544406,0,-122.429904,37.762474,1000,17,1,1458613766,1468833270,0
LTE,311,480,9730,86537228,0,-122.427486,37.80114,1934,80,1,1458613766,1473100186,0
LTE,311,480,9730,86545174,0,-122.41310119629,37.768936157227,1000,114,1,1458613766,1471780937,0
LTE,311,480,9730,86537494,0,-122.414732,37.778549,1000,48,1,1458613766,1471561417,0
LTE,311,480,9730,86544150,0,-122.426779,37.760751,1000,25,1,1458613766,1475867452,0
LTE,311,480,9730,86586636,0,-122.412912,37.781038,1000,80,1,1458613766,1474676054,0
LTE,311,480,9730,86545420,0,-122.428228,37.776364,1000,66,1,1458613766,1471936499,0
LTE,311,480,9730,86546454,0,-122.43642,37.78897,1000,51,1,1458613766,1472055656,0
LTE,311,480,9730,86550028,0,-122.46542,37.782669,1000,82,1,1458613766,1474583016,0
LTE,311,480,9731,9752065,0,-122.47557,37.74971,1000,43,1,1458613766,1491606321,0
LTE,311,480,9731,9752066,0,-122.474446,37.740577,1840,74,1,1458613766,1506551923,0
LTE,311,480,9730,163346200,0,-122.422138,37.778461,1000,31,1,1458613766,1469627198,0
LTE,311,480,9731,9751299,0,-122.491232,37.732232,1000,44,1,1458613766,1505353830,0
LTE,311,480,9731,9749763,0,-122.504082,37.762923,2057,56,1,1458613766,1505839365,0
LTE,311,480,9730,163346958,0,-122.421341,37.798475,1000,51,1,1458613766,1471560121,0
LTE,311,480,9730,86641440,0,-122.428148,37.751083,1000,23,1,1458613766,1475618689,0
LTE,311,480,9731,9753601,0,-122.475129,37.725733,510,135,1,1458613766,1505684958,0
LTE,311,480,9731,9749506,0,-122.472417,37.773499,644,186,1,1458613766,1505927443,0
LTE,311,480,9730,86641420,0,-122.437857,37.754141,1000,75,1,1458613766,1476012194,0
LTE,311,480,9730,86641942,0,-122.439194,37.744342,1000,22,1,1458613766,1475474026,0
